
################################################################################
user-based = 1 ( ~ user-based)
################################################################################

K = 50, lam = 0.1, learning_rate = 0.75, max_iter = 250, user_based = 1
 
iter = 10 , loss = 4.339812519435176 , RMSE train = 1.4736979486369186
iter = 160 , loss = 0.998973484072027 , RMSE train = 1.4132941682768039
iter = 170 , loss = 0.9988255255722892 , RMSE train = 1.4132941682791271
iter = 180 , loss = 0.9987576740743376 , RMSE train = 1.4132941682796532
iter = 190 , loss = 0.998726558406683 , RMSE train = 1.413294168279767
iter = 200 , loss = 0.9987122892281076 , RMSE train = 1.4132941682797817

Item-based MF, RMSE = 2.833421280601401

Item-based MF-5models, RMSE = 2.7153218666218324


################################################################################

K = 50, lam = .5, learning_rate = 0.1, max_iter = 100, user_based = 0

iter = 10 , loss = 218.26685256320053 , RMSE train = 2.582230430911834
iter = 20 , loss = 129.5405559113464 , RMSE train = 1.6282545234646175
iter = 30 , loss = 77.7345499405718 , RMSE train = 1.3960634976867003
iter = 40 , loss = 46.88623430739425 , RMSE train = 1.36199272520104
iter = 50 , loss = 28.43829856573488 , RMSE train = 1.3573296013134564
iter = 60 , loss = 17.395765434914114 , RMSE train = 1.3566552479259824
iter = 70 , loss = 10.784598313300652 , RMSE train = 1.3565437192923524
iter = 80 , loss = 6.826310136632325 , RMSE train = 1.356521080868243
iter = 90 , loss = 4.45634799962154 , RMSE train = 1.3565154098601693
iter = 100 , loss = 3.0373666840219102 , RMSE train = 1.3565137683344504

User-based MF, RMSE = 2.7248708855061023


iter = 10 , loss = 217.97035493033266 , RMSE train = 2.509362976555351
iter = 20 , loss = 129.33772397670407 , RMSE train = 1.5596342375491656
iter = 30 , loss = 77.57691743775723 , RMSE train = 1.3217227244127807
iter = 40 , loss = 46.753468904609726 , RMSE train = 1.2873738249429132
iter = 50 , loss = 28.3198498884578 , RMSE train = 1.2829904804972547
iter = 60 , loss = 17.28571091987404 , RMSE train = 1.2824665413730225
iter = 70 , loss = 10.679509298753013 , RMSE train = 1.2824152921195506
iter = 80 , loss = 6.724172798845491 , RMSE train = 1.282415053442783
iter = 90 , loss = 4.355970233705602 , RMSE train = 1.2824175051760693
iter = 100 , loss = 2.9380396114655376 , RMSE train = 1.2824187843335795

User-based MF, RMSE = 2.742789356701632


iter = 10 , loss = 218.50954933849226 , RMSE train = 2.6420392120437333
iter = 20 , loss = 129.8161606956826 , RMSE train = 1.7826128439115239
iter = 30 , loss = 78.01430594037328 , RMSE train = 1.5808428359709403
iter = 40 , loss = 47.165936644443825 , RMSE train = 1.5520773375393784
iter = 50 , loss = 28.717444401952886 , RMSE train = 1.5483428484547617
iter = 60 , loss = 17.674438088878375 , RMSE train = 1.5478695033397816
iter = 70 , loss = 11.062942976070607 , RMSE train = 1.5478131458069075
iter = 80 , loss = 7.104442812790056 , RMSE train = 1.5478081920347537
iter = 90 , loss = 4.734348068582866 , RMSE train = 1.5478086205659742
iter = 100 , loss = 3.3152852358108413 , RMSE train = 1.547809145165378

User-based MF, RMSE = 2.9627392689423635


iter = 10 , loss = 218.38516195441755 , RMSE train = 2.6512398829710015
iter = 20 , loss = 129.70184838695033 , RMSE train = 1.7534161580280279
iter = 30 , loss = 77.92057378673009 , RMSE train = 1.5434496003218452
iter = 40 , loss = 47.08621060329179 , RMSE train = 1.5138218533771504
iter = 50 , loss = 28.64625414406867 , RMSE train = 1.510037739774668
iter = 60 , loss = 17.60835396261113 , RMSE train = 1.5095808406901294
iter = 70 , loss = 10.999906972762245 , RMSE train = 1.5095347403588928
iter = 80 , loss = 7.0432276003204 , RMSE train = 1.5095340054290998
iter = 90 , loss = 4.674221377259166 , RMSE train = 1.5095360093015846
iter = 100 , loss = 3.255809662411681 , RMSE train = 1.5095371043393067

User-based MF, RMSE = 2.8935686892379335


iter = 10 , loss = 218.23280963878742 , RMSE train = 2.611470612985962
iter = 20 , loss = 129.56292935083394 , RMSE train = 1.66846527270759
iter = 30 , loss = 77.78286674057355 , RMSE train = 1.4481070989131075
iter = 40 , loss = 46.94784878690939 , RMSE train = 1.4174012554835504
iter = 50 , loss = 28.50714196844977 , RMSE train = 1.4136659171128512
iter = 60 , loss = 17.468681826399937 , RMSE train = 1.4132830528061944
iter = 70 , loss = 10.85986220561471 , RMSE train = 1.413270656485559
iter = 80 , loss = 6.902946601814146 , RMSE train = 1.4132828823937331
iter = 90 , loss = 4.533794232870443 , RMSE train = 1.4132896305692044
iter = 100 , loss = 3.1152933001456695 , RMSE train = 1.413292433660745

User-based MF, RMSE = 2.83342092424115


User-based MF-5models, RMSE = 2.7153213376893723

