
################################################################################
user-based = 1 ( ~ user-based)
################################################################################

K = 50, lam = .1, learning_rate = 0.75, max_iter = 350, user_based = 1

iter = 10 , loss = 24.482614722434132 , RMSE train = 1.8620923460835566
iter = 200 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 210 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 220 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 230 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 240 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 250 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 260 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 270 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 280 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 290 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 300 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 310 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 320 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 330 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 340 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153
iter = 350 , loss = 0.9842985150621337 , RMSE train = 1.4030670084227153

User-based MF, RMSE = 1.4621422080122954


iter = 10 , loss = 3.0416826754663715 , RMSE train = 1.2530393729940197
iter = 20 , loss = 0.8055923425307062 , RMSE train = 1.2530508356656245
iter = 30 , loss = 0.7852548698770515 , RMSE train = 1.2530508374393423
iter = 40 , loss = 0.7850698983921601 , RMSE train = 1.2530508374394813
iter = 50 , loss = 0.7850682160456675 , RMSE train = 1.2530508374394813
iter = 60 , loss = 0.7850682007443402 , RMSE train = 1.2530508374394813
iter = 70 , loss = 0.7850682006051701 , RMSE train = 1.2530508374394813
iter = 80 , loss = 0.7850682006039044 , RMSE train = 1.2530508374394813
iter = 90 , loss = 0.7850682006038928 , RMSE train = 1.2530508374394813
iter = 100 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 110 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 120 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 130 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 140 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 150 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 160 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 170 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 180 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 190 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 200 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 210 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 220 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 230 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 240 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 250 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 260 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 270 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 280 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 290 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 300 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 310 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 320 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 330 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 340 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813
iter = 350 , loss = 0.7850682006038927 , RMSE train = 1.2530508374394813

User-based MF, RMSE = 1.3178213441952316


iter = 10 , loss = 3.4394193030443976 , RMSE train = 1.5382111909060658
iter = 20 , loss = 1.2035843122218486 , RMSE train = 1.5382213567747154
iter = 30 , loss = 1.1832491226299788 , RMSE train = 1.538221358435825
iter = 40 , loss = 1.18306417138432 , RMSE train = 1.5382213584360667
iter = 50 , loss = 1.1830624892146906 , RMSE train = 1.5382213584360664
iter = 60 , loss = 1.1830624739148834 , RMSE train = 1.5382213584360664
iter = 70 , loss = 1.1830624737757263 , RMSE train = 1.5382213584360664
iter = 80 , loss = 1.1830624737744604 , RMSE train = 1.5382213584360664
iter = 90 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 100 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 110 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 120 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 130 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 140 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 150 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 160 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 170 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 180 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 190 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 200 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 210 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 220 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 230 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 240 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 250 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 260 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 270 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 280 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 290 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 300 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 310 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 320 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 330 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 340 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664
iter = 350 , loss = 1.1830624737744488 , RMSE train = 1.5382213584360664

User-based MF, RMSE = 1.6035522323941516


iter = 10 , loss = 3.393662705244438 , RMSE train = 1.5087960128528501
iter = 20 , loss = 1.1587613874228295 , RMSE train = 1.5088062274401028
iter = 30 , loss = 1.1384346896027233 , RMSE train = 1.5088062291654412
iter = 40 , loss = 1.1382498154882679 , RMSE train = 1.5088062291656723
iter = 50 , loss = 1.1382481340184119 , RMSE train = 1.5088062291656728
iter = 60 , loss = 1.138248118724945 , RMSE train = 1.5088062291656728
iter = 70 , loss = 1.138248118585845 , RMSE train = 1.5088062291656728
iter = 80 , loss = 1.1382481185845799 , RMSE train = 1.5088062291656728
iter = 90 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 100 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 110 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 120 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 130 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 140 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 150 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 160 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 170 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 180 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 190 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 200 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 210 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 220 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 230 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 240 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 250 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 260 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 270 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 280 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 290 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 300 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 310 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 320 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 330 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 340 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728
iter = 350 , loss = 1.1382481185845683 , RMSE train = 1.5088062291656728

User-based MF, RMSE = 1.5927882830492057


iter = 10 , loss = 3.207986285408148 , RMSE train = 1.3792416972411252
iter = 20 , loss = 0.9716929933670712 , RMSE train = 1.3792512502667271
iter = 30 , loss = 0.9513536939140241 , RMSE train = 1.3792512518543103
iter = 40 , loss = 0.9511687058125973 , RMSE train = 1.3792512518544602
iter = 50 , loss = 0.9511670233142304 , RMSE train = 1.3792512518544602
iter = 60 , loss = 0.9511670080115083 , RMSE train = 1.3792512518544602
iter = 70 , loss = 0.9511670078723253 , RMSE train = 1.3792512518544602
iter = 80 , loss = 0.9511670078710595 , RMSE train = 1.3792512518544602
iter = 90 , loss = 0.9511670078710479 , RMSE train = 1.3792512518544602
iter = 100 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 110 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 120 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 130 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 140 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 150 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 160 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 170 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 180 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 190 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 200 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 210 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 220 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 230 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 240 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 250 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 260 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 270 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 280 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 290 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 300 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 310 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 320 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 330 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 340 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602
iter = 350 , loss = 0.9511670078710478 , RMSE train = 1.3792512518544602

User-based MF, RMSE = 1.4469342827320701


User-based MF-5models, RMSE = 1.250198828494739


################################################################################
user-based = 0 ( ~ item-based)
################################################################################

K = 50, lam = .1, learning_rate = 0.75, max_iter = 350, user_based = 0

iter = 10 , loss = 24.096722517505555 , RMSE train = 1.6130697544813795
iter = 20 , loss = 11.003053654121855 , RMSE train = 1.0838444782373085
iter = 30 , loss = 5.33123505808014 , RMSE train = 1.0536885908819187
iter = 40 , loss = 2.7442525434766476 , RMSE train = 1.0526462219973591
iter = 50 , loss = 1.5584875721461993 , RMSE train = 1.052700268966099
iter = 60 , loss = 1.014723607387887 , RMSE train = 1.052731584755556
iter = 70 , loss = 0.7653566550482747 , RMSE train = 1.0527407123156154
iter = 80 , loss = 0.650998874691344 , RMSE train = 1.0527430937905302
iter = 90 , loss = 0.5985555479506109 , RMSE train = 1.0527436886880126
iter = 100 , loss = 0.574505641296033 , RMSE train = 1.052743833477713
iter = 110 , loss = 0.5634766451923835 , RMSE train = 1.0527438680705767
iter = 120 , loss = 0.5584188819909333 , RMSE train = 1.0527438762191095
iter = 130 , loss = 0.5560994523143941 , RMSE train = 1.0527438781170846
iter = 140 , loss = 0.5550357887201358 , RMSE train = 1.052743878555127
iter = 150 , loss = 0.55454800440012 , RMSE train = 1.0527438786554684
iter = 160 , loss = 0.5543243116656629 , RMSE train = 1.0527438786783019
iter = 170 , loss = 0.5542217284169216 , RMSE train = 1.0527438786834797
iter = 180 , loss = 0.5541746847072335 , RMSE train = 1.0527438786846393
iter = 190 , loss = 0.5541531108786276 , RMSE train = 1.0527438786849108
iter = 200 , loss = 0.5541432172992078 , RMSE train = 1.0527438786849688
iter = 210 , loss = 0.5541386801796322 , RMSE train = 1.0527438786849888
iter = 220 , loss = 0.5541365994887036 , RMSE train = 1.052743878684989
iter = 230 , loss = 0.554135645297321 , RMSE train = 1.0527438786849903
iter = 240 , loss = 0.5541352077107545 , RMSE train = 1.0527438786849905
iter = 250 , loss = 0.5541350070358566 , RMSE train = 1.0527438786849908
iter = 260 , loss = 0.5541349150072805 , RMSE train = 1.0527438786849908
iter = 270 , loss = 0.554134872803346 , RMSE train = 1.0527438786849908
iter = 280 , loss = 0.5541348534487649 , RMSE train = 1.0527438786849908
iter = 290 , loss = 0.5541348445728077 , RMSE train = 1.0527438786849908
iter = 300 , loss = 0.5541348405023127 , RMSE train = 1.0527438786849908
iter = 310 , loss = 0.5541348386355897 , RMSE train = 1.0527438786849908
iter = 320 , loss = 0.5541348377795121 , RMSE train = 1.0527438786849908
iter = 330 , loss = 0.554134837386915 , RMSE train = 1.0527438786849908
iter = 340 , loss = 0.5541348372068698 , RMSE train = 1.0527438786849908
iter = 350 , loss = 0.554134837124301 , RMSE train = 1.0527438786849908

Item-based MF, RMSE = 1.8982906358251148


iter = 10 , loss = 23.974929666496436 , RMSE train = 1.533995209658462
iter = 20 , loss = 10.943144217299281 , RMSE train = 1.0254015615344492
iter = 30 , loss = 5.274191838554711 , RMSE train = 0.9972475385933165
iter = 40 , loss = 2.687173123779929 , RMSE train = 0.9965574361582333
iter = 50 , loss = 1.5012650857779009 , RMSE train = 0.99668082221008
iter = 60 , loss = 0.9574163334295397 , RMSE train = 0.9967260558770191
iter = 70 , loss = 0.7080068599827207 , RMSE train = 0.9967379848162091
iter = 80 , loss = 0.593628815469239 , RMSE train = 0.9967409297741879
iter = 90 , loss = 0.5411760190148103 , RMSE train = 0.996741637853412
iter = 100 , loss = 0.5171217234946791 , RMSE train = 0.9967418053390081
iter = 110 , loss = 0.5060907010091632 , RMSE train = 0.9967418444745169
iter = 120 , loss = 0.5010320040470315 , RMSE train = 0.9967418535304341
iter = 130 , loss = 0.49871214461672425 , RMSE train = 0.9967418556092331
iter = 140 , loss = 0.4976482834134618 , RMSE train = 0.9967418560832342
iter = 150 , loss = 0.49716040830060587 , RMSE train = 0.9967418561906888
iter = 160 , loss = 0.49693667388147084 , RMSE train = 0.996741856214946
iter = 170 , loss = 0.4968340715081721 , RMSE train = 0.9967418562203969
iter = 180 , loss = 0.49678701903050765 , RMSE train = 0.9967418562216062
iter = 190 , loss = 0.4967654411849042 , RMSE train = 0.9967418562218857
iter = 200 , loss = 0.49675554576642045 , RMSE train = 0.9967418562219468
iter = 210 , loss = 0.4967510078054694 , RMSE train = 0.9967418562219581
iter = 220 , loss = 0.49674892672989523 , RMSE train = 0.9967418562219608
iter = 230 , loss = 0.4967479723627896 , RMSE train = 0.9967418562219615
iter = 240 , loss = 0.496747534696004 , RMSE train = 0.9967418562219614
iter = 250 , loss = 0.496747333984513 , RMSE train = 0.9967418562219615
iter = 260 , loss = 0.4967472419392569 , RMSE train = 0.9967418562219615
iter = 270 , loss = 0.49674719972772496 , RMSE train = 0.9967418562219615
iter = 280 , loss = 0.4967471803696864 , RMSE train = 0.9967418562219615
iter = 290 , loss = 0.4967471714921568 , RMSE train = 0.9967418562219615
iter = 300 , loss = 0.4967471674209473 , RMSE train = 0.9967418562219615
iter = 310 , loss = 0.4967471655539 , RMSE train = 0.9967418562219615
iter = 320 , loss = 0.4967471646976753 , RMSE train = 0.9967418562219615
iter = 330 , loss = 0.49674716430501165 , RMSE train = 0.9967418562219615
iter = 340 , loss = 0.4967471641249363 , RMSE train = 0.9967418562219615
iter = 350 , loss = 0.4967471640423537 , RMSE train = 0.9967418562219615

Item-based MF, RMSE = 1.904790213058515


iter = 10 , loss = 24.217903870685298 , RMSE train = 1.6728772398991474
iter = 20 , loss = 11.161158892199149 , RMSE train = 1.2164652573785344
iter = 30 , loss = 5.491062281089196 , RMSE train = 1.193676020098838
iter = 40 , loss = 2.9036068677912503 , RMSE train = 1.1934986784974166
iter = 50 , loss = 1.717407581402903 , RMSE train = 1.1937076157795838
iter = 60 , loss = 1.1733966315770732 , RMSE train = 1.1937712108705305
iter = 70 , loss = 0.9239050762828755 , RMSE train = 1.1937873041774285
iter = 80 , loss = 0.8094872847378801 , RMSE train = 1.1937911992167909
iter = 90 , loss = 0.757015635634877 , RMSE train = 1.1937921233630877
iter = 100 , loss = 0.732952484080103 , RMSE train = 1.193792339775981
iter = 110 , loss = 0.7219173192871394 , RMSE train = 1.1937923899467109
iter = 120 , loss = 0.7168566879734694 , RMSE train = 1.1937924014828338
iter = 130 , loss = 0.7145359255471462 , RMSE train = 1.1937924041173564
iter = 140 , loss = 0.7134716426792002 , RMSE train = 1.1937924047155408
iter = 150 , loss = 0.7129835705481931 , RMSE train = 1.193792404850679
iter = 160 , loss = 0.712759744008543 , RMSE train = 1.1937924048810828
iter = 170 , loss = 0.7126570985295433 , RMSE train = 1.1937924048879007
iter = 180 , loss = 0.7126100258663304 , RMSE train = 1.1937924048894342
iter = 190 , loss = 0.7125884385612529 , RMSE train = 1.1937924048897692
iter = 200 , loss = 0.7125785387067108 , RMSE train = 1.1937924048898494
iter = 210 , loss = 0.7125739986640568 , RMSE train = 1.1937924048898714
iter = 220 , loss = 0.7125719166109766 , RMSE train = 1.193792404889875
iter = 230 , loss = 0.7125709617845887 , RMSE train = 1.1937924048898756
iter = 240 , loss = 0.712570523901887 , RMSE train = 1.1937924048898754
iter = 250 , loss = 0.7125703230888362 , RMSE train = 1.1937924048898754
iter = 260 , loss = 0.7125702309957859 , RMSE train = 1.1937924048898754
iter = 270 , loss = 0.7125701887617513 , RMSE train = 1.1937924048898754
iter = 280 , loss = 0.7125701693931134 , RMSE train = 1.1937924048898754
iter = 290 , loss = 0.7125701605105891 , RMSE train = 1.1937924048898754
iter = 300 , loss = 0.712570156437025 , RMSE train = 1.1937924048898754
iter = 310 , loss = 0.7125701545688674 , RMSE train = 1.1937924048898754
iter = 320 , loss = 0.712570153712119 , RMSE train = 1.1937924048898754
iter = 330 , loss = 0.7125701533192081 , RMSE train = 1.1937924048898754
iter = 340 , loss = 0.7125701531390162 , RMSE train = 1.1937924048898754
iter = 350 , loss = 0.7125701530563785 , RMSE train = 1.1937924048898754

Item-based MF, RMSE = 2.054653760470441


iter = 10 , loss = 24.198588682842654 , RMSE train = 1.6494409318602163
iter = 20 , loss = 11.148760753814923 , RMSE train = 1.1921331665997708
iter = 30 , loss = 5.469425012794867 , RMSE train = 1.1688141496726077
iter = 40 , loss = 2.8774868953490063 , RMSE train = 1.168381545564428
iter = 50 , loss = 1.6892915268286226 , RMSE train = 1.1685295219467855
iter = 60 , loss = 1.1443840128685183 , RMSE train = 1.1685797086954781
iter = 70 , loss = 0.8944859401694492 , RMSE train = 1.1685929009348583
iter = 80 , loss = 0.7798828827809189 , RMSE train = 1.1685961704015977
iter = 90 , loss = 0.7273265901711672 , RMSE train = 1.1685969597277923
iter = 100 , loss = 0.7032247217185791 , RMSE train = 1.1685971470836154
iter = 110 , loss = 0.6921718379865917 , RMSE train = 1.1685971909907553
iter = 120 , loss = 0.6871030957300512 , RMSE train = 1.1685972011764183
iter = 130 , loss = 0.6847786201989372 , RMSE train = 1.1685972035197183
iter = 140 , loss = 0.6837126375055322 , RMSE train = 1.1685972040551005
iter = 150 , loss = 0.6832237872347785 , RMSE train = 1.1685972041766994
iter = 160 , loss = 0.682999604498784 , RMSE train = 1.168597204204175
iter = 170 , loss = 0.6828967959791442 , RMSE train = 1.1685972042103605
iter = 180 , loss = 0.6828496486925942 , RMSE train = 1.1685972042117387
iter = 190 , loss = 0.6828280272349216 , RMSE train = 1.168597204212058
iter = 200 , loss = 0.6828181117509488 , RMSE train = 1.1685972042121227
iter = 210 , loss = 0.6828135645562444 , RMSE train = 1.1685972042121398
iter = 220 , loss = 0.6828114792306227 , RMSE train = 1.1685972042121437
iter = 230 , loss = 0.6828105229069421 , RMSE train = 1.1685972042121449
iter = 240 , loss = 0.6828100843392351 , RMSE train = 1.1685972042121449
iter = 250 , loss = 0.6828098832128227 , RMSE train = 1.1685972042121449
iter = 260 , loss = 0.6828097909764343 , RMSE train = 1.1685972042121449
iter = 270 , loss = 0.68280974867684 , RMSE train = 1.1685972042121449
iter = 280 , loss = 0.6828097292782188 , RMSE train = 1.1685972042121449
iter = 290 , loss = 0.6828097203819833 , RMSE train = 1.1685972042121449
iter = 300 , loss = 0.6828097163021498 , RMSE train = 1.1685972042121449
iter = 310 , loss = 0.6828097144311257 , RMSE train = 1.1685972042121449
iter = 320 , loss = 0.6828097135730667 , RMSE train = 1.1685972042121449
iter = 330 , loss = 0.6828097131795569 , RMSE train = 1.1685972042121449
iter = 340 , loss = 0.6828097129990911 , RMSE train = 1.1685972042121449
iter = 350 , loss = 0.6828097129163283 , RMSE train = 1.1685972042121449

Item-based MF, RMSE = 2.025752779827279


iter = 10 , loss = 24.147888985203046 , RMSE train = 1.6494893274681257
iter = 20 , loss = 11.047098940362398 , RMSE train = 1.1212721978980527
iter = 30 , loss = 5.3728891939558086 , RMSE train = 1.091288001970641
iter = 40 , loss = 2.785024089533101 , RMSE train = 1.0901310225742242
iter = 50 , loss = 1.5988978750834972 , RMSE train = 1.0901556704133986
iter = 60 , loss = 1.0549768133294235 , RMSE train = 1.0901808752033404
iter = 70 , loss = 0.8055395080967462 , RMSE train = 1.0901887846404121
iter = 80 , loss = 0.6911498092335191 , RMSE train = 1.090190926100938
iter = 90 , loss = 0.6386919201754624 , RMSE train = 1.090191473953422
iter = 100 , loss = 0.6146353534603846 , RMSE train = 1.0901916095593878
iter = 110 , loss = 0.6036033078859538 , RMSE train = 1.0901916423668894
iter = 120 , loss = 0.5985441475294134 , RMSE train = 1.0901916501699351
iter = 130 , loss = 0.5962240774542004 , RMSE train = 1.090191652001392
iter = 140 , loss = 0.595160120224962 , RMSE train = 1.090191652426737
iter = 150 , loss = 0.594672201224738 , RMSE train = 1.0901916525246393
iter = 160 , loss = 0.5944484466982468 , RMSE train = 1.0901916525470265
iter = 170 , loss = 0.5943458350904443 , RMSE train = 1.0901916525521045
iter = 180 , loss = 0.5942987783617388 , RMSE train = 1.0901916525532656
iter = 190 , loss = 0.5942771985546231 , RMSE train = 1.0901916525535262
iter = 200 , loss = 0.5942673022290236 , RMSE train = 1.0901916525535906
iter = 210 , loss = 0.5942627638476494 , RMSE train = 1.090191652553611
iter = 220 , loss = 0.5942606825767988 , RMSE train = 1.0901916525536126
iter = 230 , loss = 0.5942597281188106 , RMSE train = 1.0901916525536133
iter = 240 , loss = 0.594259290409646 , RMSE train = 1.0901916525536133
iter = 250 , loss = 0.5942590896783574 , RMSE train = 1.0901916525536133
iter = 260 , loss = 0.5942589976238369 , RMSE train = 1.0901916525536133
iter = 270 , loss = 0.5942589554079628 , RMSE train = 1.0901916525536133
iter = 280 , loss = 0.5942589360478859 , RMSE train = 1.0901916525536133
iter = 290 , loss = 0.5942589271693983 , RMSE train = 1.0901916525536133
iter = 300 , loss = 0.594258923097738 , RMSE train = 1.0901916525536133
iter = 310 , loss = 0.5942589212304783 , RMSE train = 1.0901916525536133
iter = 320 , loss = 0.5942589203741534 , RMSE train = 1.0901916525536133
iter = 330 , loss = 0.5942589199814424 , RMSE train = 1.0901916525536133
iter = 340 , loss = 0.5942589198013447 , RMSE train = 1.0901916525536133
iter = 350 , loss = 0.5942589197187516 , RMSE train = 1.0901916525536133

Item-based MF, RMSE = 1.9360100375142952

Item-based MF-5models, RMSE = 2.0254322911240505


